Cluster,Position,Updated,Type,Requested,Alternative Name,Unit,Fuel Type,Net MW,Summer MW,Winter MW,County,State,Op Date,Sync Date,W/ D Date,Interconnection Location,Serv,SIS Complete,I39,TO Report,Dev,Zone,FS,SIS,OS,FAC,IA,Project Status
,448,2014-06-11 16:02:35.930,G,2014-03-04,Fuel Cell,FC,NG,5.60,5.60,5.60,New London,CT,2018-05-31,2018-05-01,2014-06-11,"NU/CL&amp;P Montville substation, 4160V station service bus",CNR,False,False,,,CT,,,,,,
,449,2019-06-17 08:00:04.474,G,2014-03-04,Canal 3,GT,DFO NG,333.00,333.00,336.20,Barnstable,MA,2019-06-15,2019-04-01,,NU/NStar 345kV Canal Substation,CNR,True,True,ISO-NE,,SEMA,Document Posted,Document Posted,,,Executed,In Service
,450,2014-05-21 16:41:12.833,G,2014-03-04,Combustion Turbine,GT,DFO,245.00,245.00,245.00,Fairfield,CT,2018-05-31,2018-05-01,2014-05-21,NU/CL&amp;P Norwalk Harbor 115kV Substation,CNR,False,False,,,NOR,,,,,,
,451,2014-05-21 16:41:43.140,G,2014-03-04,Combined Cycle,CC,DFO NG,100.00,345.00,345.00,Fairfield,CT,2018-05-31,2018-05-01,2014-05-21,NU/CL&amp;P Norwalk Harbor 115kV substation,CNR,False,False,,,NOR,,,,,,
,452,2016-06-21 16:46:23.123,G,2014-03-04,Wind,WT,WND,85.00,85.00,85.00,Somerset,ME,2018-12-30,2018-11-30,2016-06-17,"Harris substation near the Town of Jackman and Misery Township Somerset County, Maine",NR,False,False,,PD,ME,,Not Started,,,,Under Study
,453,2014-06-11 13:51:19.260,G,2014-03-31,Offshore Wind,WT,WND,10.00,10.00,10.00,Lincoln,ME,2017-11-13,2017-09-11,2014-06-11,"CMP Bristol Substation, Bristol Maine",NR,False,False,,,ME,,,,,,
,454,2016-06-21 16:46:40.297,G,2014-04-07,Wind Increase (see Q452),WT,WND,0.80,85.80,85.80,Somerset,ME,2018-12-30,2018-11-30,2016-06-17,"Harris substation near the Town of Jackman and Misery Township Somerset County, Maine",NR,False,False,,PD,ME,,,,,,
,455,2015-02-17 08:26:26.447,ETU,2014-04-17,1000 MW HVDC Tie,,,,,,Windsor,VT,2017-12-31,2017-12-31,2015-02-16,HQ to VELCO 345 kv Coolidge substation,,False,False,,,VT,,,,,,
,456,2015-02-13 07:53:25.663,ETU,2014-04-17,1200 MW HVDC Tie,,,,,,Middlesex,MA,2017-12-31,2017-12-31,2015-02-12,HQ to NSTAR 345 kV Mystic substation,,False,False,,,BOST,,,,,,
,457,2014-11-19 08:14:53.473,ETU,2014-04-17,500 MW HVDC Tie,,,,,,Chittenden,VT,2017-12-31,2017-12-31,2014-11-18,HQ to VELCO 115 kV Essex substation,,False,False,,,VT,,,,,,
,458,2018-04-12 09:20:54.991,G,2014-04-28,Wind,WT,WND,104.00,104.00,104.00,Aroostook,ME,2020-12-30,2020-09-15,2018-04-12,Pittsfield 345KV,NR,False,False,,PD,BHE,,In Progress,,,,Under Study
,459,2018-04-12 09:26:00.632,G,2014-04-29,Wind,WT,WND,104.00,104.00,104.00,Aroostook,ME,2020-12-30,2020-09-15,2018-04-12,Pittsfield 345KV,NR,False,False,,PD,BHE,,Not Started,,,,Under Study
,460,2018-04-12 09:28:49.880,G,2014-04-29,Wind,WT,WND,104.00,104.00,104.00,Aroostook,ME,2020-12-30,2020-09-15,2018-04-12,Pittsfield 345KV,NR,False,False,,PD,BHE,,Not Started,,,,Under Study
,461,2018-04-12 09:32:03.448,G,2014-04-30,Wind,WT,WND,104.00,104.00,104.00,Aroostook,ME,2018-12-30,2018-09-15,2018-04-12,Pittsfield 345KV,NR,False,False,,PD,BHE,,Not Started,,,,Under Study
,462,2018-04-12 09:34:48.998,G,2014-04-30,wind,WT,WND,104.00,104.00,104.00,Aroostook,ME,2020-12-30,2020-09-15,2018-04-12,Pittsfield 345KV,NR,False,False,,PD,BHE,,Not Started,,,,Under Study
,463,2015-02-17 08:27:09.830,ETU,2014-04-30,425 MW HVDC Tie,,,,,,Franklin,VT,2018-06-30,2018-01-30,2015-02-16,HQ to VELCO Williston 115 kV substation,,False,False,,,VT,,,,,,
,464,2015-02-17 08:27:42.437,ETU,2014-05-12,1000 MW HVDC,,,,,,Suffolk,MA,2019-06-30,2019-01-30,2015-02-16,NMISA to NSTAR K Street 345 kV substation,,False,False,,,BOST,,,,,,
,465,2015-02-17 08:28:18.907,ETU,2014-05-13,425 MW HVDC Tie,,,,,,Addison,VT,2018-06-30,2018-01-30,2015-02-16,VELCO 345 kV New Haven substation,,False,False,,,VT,,,,,,
,466,2015-02-17 08:28:57.493,ETU,2014-05-14,AC Tie,,,,,,Aroostook,ME,2016-07-31,2016-02-28,2015-02-16,NMISA to Emera Keene Rd Substation,,False,False,,,BHE,,,,,,
,467,2020-06-09 08:13:31.123,G,2014-05-29,MASSPOWER CNR Recovery,CC,NG,0.00,256.10,279.90,Hampden,MA,2014-11-10,2014-11-10,,115kV Shawinigan Substation,CNR,False,False,,,WMA,,,,,Executed,
,468,2015-03-16 12:37:53.153,G,2014-06-02,Manchester Street Station Increase and CNR,CC,NG,27.00,510.00,510.00,Providence,RI,2015-03-12,2015-03-02,,CTGs NGrid 115 kV Franklin Square Substation.  STGs NGrid 11.5 kV distribution substation,CNR,True,True,ISO-NE,PD,RI,,Document Posted,,,Executed,In Service
,469,2015-06-23 12:14:51.313,G,2014-06-16,Bridgeport Energy Uprate,CC,NG,84.00,560.00,588.00,Fairfield,CT,2015-06-05,2015-03-31,,UI Singer Substation,CNR,True,True,ISO-NE,PD,SWCT,,Document Posted,,,Executed,In Service
,470,2018-04-12 09:37:28.200,G,2014-06-19,Wind,WT,WND,600.60,600.60,600.60,Aroostook,ME,2018-12-30,2018-11-30,2018-04-12,Primary: Orrington Substations 345kV with two alternatives: Keene Rd. Substation 345kV and the Orrington-Albion Rd 345kV line,NR,False,False,,PD,BHE,Not Started,,,,,Under Study
,471,2018-04-12 09:40:46.760,G,2014-06-19,Wind,WT,WND,600.60,600.60,600.60,Aroostook,ME,2019-12-30,2019-11-30,2018-04-12,Primary: Orrington Substations 345kV with two alternatives: Keene Rd. Substation 345kV and the Orrington-Albion Rd 345kV line,NR,False,False,,PD,BHE,Not Started,,,,,Under Study
,472,2015-12-29 11:21:18.953,G,2014-06-20,Combined Cycle Increase,CC,DFO NG,22.00,409.90,441.10,Hampden,MA,2019-03-01,2018-06-01,2015-12-28,"115kV Line 1302 between Buck Pond and Pochassic substations, approximately 1 mile south of Buck
Pond",CNR,True,True,ISO-NE,,WMA,,Document Posted,,,In Progress,
,473,2014-07-21 11:37:32.717,TS,2014-06-30,RNS Application,,,0.00,0.00,0.00,Norfolk,MA,2017-01-01,2017-01-01,2014-07-21,NU 115 kV,,False,False,,,BOST,,,,,,
,474,2015-04-10 08:30:03.700,G,2014-08-01,CNR Increase,CC,NG,0.00,1600.00,1700.00,Middlesex,MA,2016-05-31,2016-05-30,2015-04-09,Mystic 115 and 345 kV Stations,CNR,False,False,,,BOST,,,,,,
,475,2015-02-17 08:29:37.970,ETU,2014-08-14,600 MW HVDC Tie,,,,,,Berkshire,MA,2019-12-30,2019-09-30,2015-02-16,Alps Sub in NY to WMECO Berkshire Sub in MA,,False,False,,,WMA,,,,,,
,476,2016-06-21 16:47:02.253,G,2014-08-29,Wind,WT,WND,52.80,52.80,52.80,Penobscot/Washington,ME,2017-10-01,2017-09-01,2016-06-17,"Emera Maine (Bangor Hydro) Keene Road Substation (Connecting through Evergreen Gen Lead, LLC Line 56)",CNR,False,False,,PD,BHE,,Not Started,,,,Under Study
,477,2019-06-03 08:23:33.470,G,2014-09-19,Deerfield Wind Project,WT,WND,30.00,30.00,30.00,Bennington,VT,2019-06-01,2017-12-08,,Future GMP Putnam Road 69 kV Substation on Y-25N Line,CNR,True,True,ISO-NE,,WMA,,Document Posted,,,Executed,In Service
,478,2016-08-17 10:41:23.220,G,2014-10-01,Wind,WT,WND,9.60,9.60,9.60,Washington,ME,2016-06-01,2016-05-01,2016-08-17,Emera 34.5kV Line 16,,False,False,,,BHE,,,,,,
,479,2014-11-19 08:16:25.310,G,2014-10-17,Combined Cycle Increase,CC,NG,33.00,754.00,838.00,Rockingham,NH,2015-03-08,2015-03-07,2014-11-18,"Watts Brook, North Litchfield",CNR,False,False,,,NH,,,,,,
,480,2015-02-23 10:56:14.223,ETU,2014-11-13,1000 MW HVDC Tie,,,,,,Suffolk,MA,2017-12-31,2017-10-31,2015-02-12,HQ to NSTAR K Street 115 kV substation,,False,False,,,BOST,,,,,,
,481,2022-06-15 12:48:42.947,G,2014-11-18,GRE Capacity Uprate,CC,NG,41.00,762.00,812.00,Rockingham,NH,2017-06-29,2015-09-01,,"Watts Brook, North Litchfield",CNR,True,True,ISO-NE,,NH,,Document Posted,,,Executed,In Service
,482,2015-01-08 13:52:31.167,G,2014-11-18,Hydro,HD,WAT,1.32,0.32,0.32,Rutland,VT,2014-12-12,2014-12-11,2015-01-08,GMP Power Circuit 85G2 from Ryegate Paper Substation No. 85.,CNR,False,False,,,VT,,,,,,
,483,2016-03-30 07:55:51.740,G,2014-11-21,Wyman Hydro CNR only,HW,WAT,0.00,89.90,89.90,Somerset,ME,2016-03-30,2016-03-24,,Interconnection of Buyer’s 115 kV gang operated disconnect switch BS &#189; to CMP’s 115 kV Bus No. 2 located in the 115 kV switchyard,CNR,False,False,,,ME,,,,,Executed,
,484,2015-11-16 09:23:57.020,G,2014-12-04,Newington Gas Turbine Uprate,CC,NG,27.90,596.10,634.80,Rockingham,NH,2015-10-30,2015-10-30,,"Public Service New Hampshire Newington Switchyard - Gosling Road, Newington, NH",CNR,True,True,ISO-NE,,NH,,Document Posted,,,Executed,In Service
,485,2015-04-27 07:57:51.407,G,2014-12-10,Combined Cycle,CC,DFO NG,837.00,837.00,844.00,Hampden,MA,2019-06-01,2018-09-01,2015-04-23,"Ludlow 19S Substation, Ludlow, MA",CNR,False,False,,,WMA,,In Progress,,,,Under Study
,486,2018-06-08 14:27:32.215,G,2014-12-19,Wind,WT,WND,250.00,250.00,250.00,Hancock,ME,2021-12-01,2021-10-01,2018-06-08,Rebel Hill 115 kV,NR,False,False,,PD,BHE,Document Posted,,,,,Under Study
,487,2020-04-21 15:22:47.184,G,2014-12-18,Cricket Valley Project (QP444 in NYISO Queue),CC,NG,1020.00,1020.00,1132.00,Dutchess,NY,2020-04-18,2019-07-01,,Pleasant Valley - Long Mtn 345 kV,,True,False,,,,,,,,,
,488,2015-10-16 11:26:29.127,G,2014-12-22,Wind,WT,WND,73.50,73.50,73.50,Windham,VT,2019-12-31,2019-10-01,2015-10-16,VELCO Coolidge - Vermont Yankee 345 kV line,CNR,False,False,,,VT,Document Posted,In Progress,,,,
,489,2019-11-26 15:26:24.772,G,2015-01-08,Clear River,CC,NG,1030.00,1030.00,1080.00,Providence,RI,2022-05-31,2022-01-15,2019-11-26,Sherman Road 345kV Station,NR,True,True,ISO-NE,,RI,Document Posted,Document Posted,,Document Posted,IA Filed Unexecuted,
,490,2016-05-31 12:27:31.300,G,2015-01-15,Kendall Reconfiguration Project,CC,DFO NG,1.88,75.00,75.00,Middlesex,MA,2016-05-31,2016-05-31,,Where line 875-539 interconnects with TO&#39;&#39;s 115 kv bus at station 875,CNR,False,False,,,BOST,,,,,Executed,In Service
,491,2016-01-26 14:19:10.510,G,2015-01-16,Fore River CNR Increase,CC,DFO NG,0.00,800.00,843.00,Norfolk,MA,2016-01-20,2016-01-20,,NSTAR Edgar 115kv substation,CNR,False,False,,,SEMA,,,,,Executed,In Service
,492,2017-11-03 08:20:36.751,G,2015-02-05,Combustion Turbine Generator,GT,DFO NG,238.00,238.00,238.00,Providence,RI,2020-05-31,2020-03-01,2017-10-03,NGRID 345 kV Sherman Road (via OSP Switchyard),CNR,True,True,ISO-NE,PD,RI,Document Posted,Document Posted,,,In Progress,
,493,2015-02-17 08:30:15.460,ETU,2015-02-12,1000 MW HVDC - bidirectional,,,,,,Middlesex,MA,2018-12-31,2018-09-01,2015-02-16,CMP 345 kV ME Yankee to NSTAR 345 kV Mystic,,False,False,,,BOST,,,,,,
,494,2015-02-17 08:30:50.200,ETU,2015-02-12,1000 MW HVDC - bidirectional,,,,,,Suffolk,MA,2018-12-01,2018-09-01,2015-02-16,CMP 345 kV ME Yankee to NSTAR 115 kV K Street,,False,False,,,BOST,,,,,,
,495,2015-02-17 08:31:27.540,ETU,2015-02-13,1200 MW HVDC  Tie - Import Only,,,,,,Rockingham,NH,2018-12-01,2018-09-01,2015-02-16,HQ Des Cantons substation to PSNH Deerfield Substation,,False,False,,,NH,,,,,,
,496,2019-07-22 09:36:38.623,G,2015-02-13,Millinocket Frequency Conversion,HW,WAT,0.00,126.00,126.00,Penobscot,ME,2019-06-15,2019-02-13,,"Powersville Substation, Emera, 115kV, Line62, existing node424.",NR,True,True,ISO-NE,PD,BHE,,Document Posted,Not Required,Not Required,Executed,In Service
,497,2020-02-04 15:33:27.353,G,2015-02-13,Beacon Falls Energy Park,FC,NG,62.90,62.90,62.90,New Haven,CT,2022-04-01,2022-02-01,2020-01-30,"Beacon Falls Substation, 180 Cold Spring Rd, Beacon Falls, CT
Junction of 115kV lines 1570-1 and 1319",NR,True,True,ISO-NE,,SWCT,Document Posted,Document Posted,,,Executed,
,498,2018-02-05 16:16:18.774,ETU,2015-02-16,150 kV HVDC Tie - Import Only,,,400.00,400.00,400.00,Colchester,VT,2020-12-31,2020-12-01,2018-02-02,NYPA 230/115 kV substation to VELCO 345 kV New Haven Substation,NI,True,True,ISO-NE,,VT,,Document Posted,,,In Progress,
,499,2019-08-14 14:48:26.414,ETU,2015-02-16,Northern Pass Transmission Project (300 kV HVDC/AC Tie) - Import Only,,,1090.00,1090.00,1090.00,Rockingham,NH,2022-12-29,2022-11-04,2019-08-14,HQ Des Cantes substation to PSNH Deerfield substation,NI,True,True,ISO-NE,PD,NH,,Document Posted,,,Executed,
,500,2019-07-08 13:57:23.058,ETU,2015-02-16,Keene Road ETU,,,,,,Penobscot,ME,2018-12-01,2018-12-15,2018-06-15,Emera Keene Road substation,,True,False,,PD,BHE,,Document Posted,,,,
,501,2026-06-24 16:19:25.567,ETU,2015-02-16,NE Clean Power Link - controllable HVDC Tie - Import only,,,1000.00,1000.00,1000.00,Windsor,VT,2027-12-31,2027-10-28,2026-06-23,HQ 735 kV substation to VELCO 345 kV Coolidge substation,NI,True,True,ISO-NE,PD,VT,,Document Posted,Document Posted,,Executed,
,502,2015-04-17 15:25:07.770,ETU,2015-02-16,345 kV Tie - Phase 1,,,200.00,200.00,200.00,Aroostook,ME,2016-12-01,2016-12-01,2015-04-17,"Houlton, ME to MEPCO 396 Line",,False,False,,,BHE,,,,,,
,502,2015-04-17 15:25:30.490,ETU,2015-02-16,345 kV Tie - Phase 2,,,0.00,0.00,0.00,Aroostook,ME,2016-12-01,2016-12-01,2015-04-17,"Bridgewater, ME to MEPCO 396 Line",,False,False,,,BHE,,,,,,
,503,2015-04-15 08:04:32.037,ETU,2015-02-16,HVDC Tie - Import only,,,1000.00,1000.00,1000.00,Rutland,VT,2018-12-31,2018-10-31,2015-04-15,HQ 735 kV substation to VELCO 345 kV W. Rutland substation,CNI,False,False,,,VT,,,,,,
,504,2015-04-15 08:05:00.063,ETU,2015-02-16,HVDC Tie - Import only,,,1000.00,1000.00,1000.00,Addison,VT,2018-12-31,2018-10-31,2015-04-15,HQ 735 kV substation to VELCO 345 kV New Haven substation,CNI,False,False,,,VT,,,,,,
,505,2015-04-17 16:17:28.740,ETU,2015-02-16,HVDC Tie - Import only,,,1000.00,1000.00,1000.00,Windsor,VT,2017-12-31,2017-12-31,2015-04-17,HQ to VELCO 345 kV Coolidge substation,CNI,False,False,,,VT,,,,,,
,506,2020-02-10 11:06:07.680,ETU,2015-02-16,Internal HVDC - North to South flow,,,1000.00,1000.00,1000.00,Suffolk,MA,2027-10-01,2027-09-01,2020-02-10,NMISA to NSTAR 345 kV K Street substation,,True,True,ISO-NE,PD,BOST,,Document Posted,,Document Posted,In Progress,Under Study
,507,2018-01-30 11:36:53.440,ETU,2015-02-16,AC Tie - bidirectional flows,,,75.00,75.00,75.00,Aroostook,ME,2017-07-31,2017-07-25,2018-01-30,NMISA Mullen substation to Emera Keene Road substation,NI,False,False,,PD,BHE,,Not Started,,,,Under Study
,508,2018-10-31 15:30:11.232,ETU,2015-02-16,HVDC from NY to WMA - bidirectional,,,600.00,600.00,600.00,Berkshire,MA,2019-08-30,2019-07-30,2018-10-31,NY Alps substation to WMECO Berkshire substation,NI,True,True,ISO-NE,PD,WMA,,Document Posted,,,In Progress,
,509,2015-04-17 14:50:12.923,ETU,2015-02-16,HVDC Line,,,1100.00,1100.00,1100.00,Middlesex,MA,2017-06-30,2017-03-30,2015-04-17,Orrington substation to NGRID Tewksbury substation,,False,False,,,BOST,,,,,,
,510,2015-04-15 09:09:55.240,ETU,2015-02-16,HVDC Line,,,1000.00,1000.00,1000.00,Plymouth,MA,2020-06-01,2020-06-01,2015-04-15,NSTAR 345 kV Carver substation,,False,False,,,SEMA,,,,,,
,511,2015-04-15 09:10:17.967,ETU,2015-02-16,HVDC Line,,,1000.00,1000.00,1000.00,Barnstable,MA,2020-06-01,2020-06-01,2015-04-15,NSTAR 345 kV Barnstable substation,,False,False,,,SEMA,,,,,,
,512,2015-04-17 16:18:33.250,ETU,2015-02-16,AC to HVDC Tie,,,1200.00,1200.00,1200.00,Middlesex,MA,2019-03-31,2019-01-01,2015-04-17,NB 345 kV Keswick or St. Andre substation to NGRID 345 kV Wakefield substation,CNI,False,False,,,BOST,,,,,,
,513,2015-04-17 16:19:18.973,ETU,2015-02-16,Coos ETU,,,,,,Coos,NH,2016-07-01,2016-07-01,2015-04-17,PSNH Coos area transmission,,False,False,,,NH,,,,,,
,514,2015-04-17 11:13:32.657,ETU,2015-02-16,Expand NB/NE Interface,,,350.00,350.00,350.00,Aroostook,ME,2017-11-01,2017-09-01,2015-04-17,NB to ME interface,CNI,False,False,,,BHE,,,,,,
,515,2015-04-15 09:10:50.463,ETU,2015-02-16,HVDC Tie - Import only,,,425.00,425.00,425.00,Franklin,VT,2018-06-30,2018-01-30,2015-04-15,HQ to VELCO Williston 115 kV substation,CNI,False,False,,,VT,,,,,,
,516,2015-04-15 09:11:37.827,ETU,2015-02-16,HVDC Tie - Import only,,,425.00,425.00,425.00,Addison,VT,2018-06-30,2018-01-30,2015-04-15,HQ to VELCO 345 kV New Haven substation,CNI,False,False,,,VT,,,,,,
,517,2015-07-09 11:23:55.540,ETU,2015-02-16,HVDC from S. Maine to Mystic - bidirectional flow,,,1000.00,1000.00,1000.00,Middlesex,MA,2018-12-31,2018-11-01,2015-07-09,CMP 345 kV ME Yankee substation to NSTAR 345 kV Mystic substation,,False,False,,PD,BOST,,,,,,
,518,2015-07-09 11:24:31.920,ETU,2015-02-16,HVDC from S.  Maine to K Street - bidirectional fl,,,1000.00,1000.00,1000.00,Suffolk,MA,2018-12-01,2018-11-01,2015-07-09,CMP 345 kV ME Yankee substation to NSTAR 115 kV K Street substation,,False,False,,PD,BOST,,,,,,
,519,2015-08-18 15:23:15.843,ETU,2015-02-16,HVDC/AC Tie - Import only,,,1200.00,1200.00,1200.00,Rockingham,NH,2019-04-30,2019-03-30,2015-08-18,HQ Des Cantons substation to PSNH Deerfield substation,CNI,False,False,,PD,NH,,,,,,
,520,2016-03-10 15:05:57.360,G,2015-02-17,Simple Cycle gas turbine,GT,DFO NG,109.80,109.80,109.80,Fairfield,CT,2018-05-02,2018-04-04,2016-03-10,Eversource Energy 115 kv Line Middle River Substation 28M,CNR,False,False,,PD,SWCT,Document Posted,,,,,Under Study
,521,2016-03-10 15:06:27.227,G,2015-02-17,Combustion Turbine,GT,DFO NG,109.80,109.80,109.80,Fairfield,CT,2018-05-02,2018-04-04,2016-03-10,CL&amp;P (Eversource) 115 kV Middle River Substation,CNR,False,False,,PD,SWCT,Not Started,,,,,Under Study
,522,2015-07-09 10:09:42.990,G,2015-02-20,Plainfield 2.3 MW Capacity Restoration (CNR Only),ST,WDS,0.00,38.50,38.50,Windham,CT,2015-07-01,2015-07-01,,"Frybrook substation, 115 KV",CNR,False,False,,,CT,,,,,Executed,
,523,2015-09-14 08:04:59.260,G,2015-02-23,Combustion Turbine,GT,DFO NG,226.50,226.50,233.50,Providence,RI,2019-05-01,2019-01-01,2015-09-11,Both National Grid 345kV lines 328 and 332 south of the Rhode Island State Energy project,CNR,False,False,,PD,RI,,Not Started,,,,
,524,2015-03-31 14:41:18.050,G,2015-02-23,Combustion Turbine (Alt to Q523),GT,DFO NG,0.00,226.50,233.50,Providence,RI,2019-05-01,2019-01-01,2015-03-31,Both National Grid 115kV lines S171 and T172 south of the Rhode Island State Energy tap.,CNR,False,False,,,RI,,,,,,
,525,2016-11-08 16:02:18.763,G,2015-02-25,Tiverton Power LLC Upgrade,CC,NG,21.50,287.50,305.50,Newport,RI,2016-11-04,2016-11-02,,near Bell Rock and Somerset on NGRID 115kV lines L14 and M13.,CNR,True,True,ISO-NE,,RI,,Document Posted,,,Executed,In Service
,526,2016-09-29 08:23:52.537,G,2015-02-26,Combined Cycle Upgrade #1,CC,NG,40.58,189.58,200.73,Worcester,MA,2018-10-08,2018-09-24,2016-09-28,Milford Power Switch DS-F3 115kV (Nat Grid # D-130-3) and Milford Power Switch DS-A3 115kV (Nat Grid # C-129-3),CNR,True,False,ISO-NE,PD,CMA,,Document Posted,,,,
,527,2018-12-20 11:24:40.167,G,2015-02-26,Combined Cycle Uprate #2,CC,NG,30.00,219.58,230.73,Worcester,MA,2018-12-14,2018-12-13,,Milford Power Switch DS-F3 115kV (Nat Grid #D-130-3) and Milford Power Switch DS-A3 115kV (Nat Grid #C-129-3).,CNR,True,True,ISO-NE,PD,CMA,,Document Posted,,Document Posted,Executed,In Service
,528,2016-09-29 08:25:43.370,G,2015-02-26,Combined Cycle Upgrate #3,CC,NG,30.00,249.58,260.73,Worcester,MA,2018-10-08,2018-09-24,2016-09-28,Milford Power Switch DS-F3 115kV (Nat Grid # D-130-3) and Milford Power Switch DS-A3 115kV (Nat Grid # C-129-3),CNR,True,False,ISO-NE,PD,CMA,,Document Posted,,,,
,529,2017-06-26 13:46:24.370,G,2015-02-26,Combined Cycle CNR Only,CC,NG,0.00,585.65,615.00,Worcester,MA,2017-11-03,2017-10-20,2017-06-26,ANP Blackstone 345kV Bus 110785 Station BLK_336,CNR,False,False,,,CMA,,,,,In Progress,
,530,2017-11-21 15:17:41.162,G,2015-02-26,Bridgeport Energy Wet Compression Upgrade,CC,NG,18.00,578.00,588.00,Fairfield,CT,2018-06-01,2018-05-16,2017-09-14,UI Singer Substation,CNR,True,True,ISO-NE,PD,SWCT,,Document Posted,,,Executed,
,531,2018-04-05 11:01:40.643,G,2015-02-27,Combined Cycle Uprate,CC,NG,30.00,546.85,582.56,Penobscot,ME,2018-08-01,2018-07-16,2018-04-05,EMERA Maine-Graham Station via 115kv,CNR,False,False,,PD,BHE,,In Progress,,,,Under Study
,532,2016-06-02 10:59:37.017,G,2015-02-27,wind,WT,WND,17.40,17.40,17.40,Franklin,VT,2016-09-15,2016-09-01,2016-06-01,"GMP 34.5 kV Line between North St. Albans and Sheldon Springs Substations.  State Route 105, Swanton, Vermont",CNR,False,False,,,VT,,In Progress,,,,Under Study
