Project ID,Cycle,Stage,Name,Commercial Name,Developer,State,County,Status,Project Type,Transmission Owner,MFO,MW Energy,MW Capacity,MW In Service,Capacity or Energy,Fuel,Submitted Date,Requested In-Service Date,Actual In-Service Date,Commercial Operation Milestone,Backfeed Date,Test Energy Date,Last Updated,Withdrawn Date,Withdrawn Remarks,Phase 1 SIS Report,Phase 1 SIS Report Status,Phase 2 SIS Report,Phase 2 SIS Report Status,Phase 3 SIS Report,Phase 3 SIS Report Status,Final SIS Report,Final SIS Report Status,EPA/GIA/WMPA Report,EPA/GIA/WMPA Report Status,CSA/USCA Report,CSA/USCA Report Status,Transmission Type,Rights (MW),TSR ID,TSR Start Date,TSR End Date,LTF MW
AG2-448,TC2,PHASE 2,Cross School - Westvaco 138 kV,,"Potomac Hills Energy, LLC",WV,Mineral,Active,Generation Interconnection,APS,50.00,50.00,30.00,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-448/AG2-448_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-448/AG2-448_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-314,TC2,APPLICATION PHASE,Gilboa-Jones Branch 138 kV III,,"Deep Lake Energy Center, LLC",WV,Nicholas,Withdrawn,Generation Interconnection,APS,150.00,0.00,67.00,,Capacity,Storage,3/25/2021,5/1/2024,,,,,12/12/2024,11/27/2024,Customer Initiated Withdrawal,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-426A,TC2,Decision Point 1,Gilboa-Jones Branch 138 kV V,,"Nicholas County Solar Project, LLC",WV,Nicholas,Withdrawn,Generation Interconnection,APS,96.90,32.30,32.30,0.00,CAPACITY_RESOURCE,Storage,9/11/2021,12/31/2029,,,,,10/30/2025,12/1/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-426A/AH1-426A_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-340,TC2,Decision Point 1,Cheat Lake-Ruthbelle 138 kV,Preston County Solar Project,Rockville Solar LLC,WV,Preston,Withdrawn,Generation Interconnection,APS,48.89,48.89,29.33,0.00,CAPACITY_RESOURCE,Solar,9/10/2021,12/31/2027,,,,,10/7/2025,11/13/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-340/AH1-340_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG2-658,TC2,Decision Point 1,Cowen 138 kV,,Halo Solar WV LLC,WV,Webster,Withdrawn,Generation Interconnection,APS,210.00,210.00,135.30,0.00,CAPACITY_RESOURCE,Solar,3/31/2021,6/1/2028,,,,,,11/18/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-658/AG2-658_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AE2-138,TC1,PHASE 1,Avon-North Clark 345 kV,,"Geenex Solar, LLC",KY,Clark,Withdrawn,Generation Interconnection,EKPC,260.00,260.00,20.80,,Capacity,Solar,3/8/2019,6/1/2022,,,,,1/24/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AE2-138/AE2-138_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AE2-138/AE2-138_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AE2-210,TC1,PHASE 1,Avon-North Clark 345 kV,,"Geenex Solar, LLC",KY,Clark,Withdrawn,Generation Interconnection,EKPC,90.00,90.00,7.20,,Capacity,Solar,3/20/2019,6/1/2022,,,,,1/24/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AE2-210/AE2-210_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AE2-210/AE2-210_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-184,TC2,PHASE 2,Harbert Metering 138 kV,,"STMO bn, LLC",KY,Knott,Active,Generation Interconnection,AEP,210.00,210.00,126.00,,Capacity,Solar,2/27/2021,12/31/2028,,,,,6/4/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-184/AG2-184_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-184/AG2-184_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-111,TC1,FINAL AGREEMENT,North Clark-Spurlock 345 kV,Goldfinch Solar,"Goldfinch Solar, LLC",KY,Mason,EP,Generation Interconnection,EKPC,250.00,250.00,150.00,,Capacity,Solar,2/28/2020,6/30/2030,,6/30/2030,10/30/2029,1/7/2030,2/9/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF2-111/AF2-111_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF2-111/AF2-111_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF2-111/AF2-111_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AF2-111/AF2-111_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/af2_111_gia.pdf,Posted,,Not Started,,,,,,
AH1-756,TC2,RRI APPLICATION REVIEW,,,"Goldfinch Solar, LLC",KY,Mason,Withdrawn,Generation Interconnection,Duke,500.00,250.00,250.00,,Capacity,Storage,,12/31/2030,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-281,TC2,Decision Point 1,Bluegrass Parkway Tap - Woodlawn 69 kV,,"Soltage KY DevCo, LLC",KY,Nelson,Withdrawn,Generation Interconnection,EKPC,20.00,20.00,12.00,0.00,CAPACITY_RESOURCE,Solar,9/9/2021,9/15/2027,,,,,,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-281/AH1-281_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-446,TC2,APPLICATION REVIEW,Sanders DP - Westmoreland 230 kV,,Kings Highway Solar LLC,VA,Westmoreland,Withdrawn,Generation Interconnection,Dominion,65.00,65.00,19.50,,Capacity,"Solar,Storage,Hybrid",9/10/2021,12/2/2024,,,,,6/25/2025,3/20/2025,Customer Milestone Not Met,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-637,TC2,PHASE 2,Oak Grove 34.5 kV,,"Groves Solar, LLC",VA,Westmoreland,Active,Generation Interconnection,Dominion,16.00,16.00,9.60,,Capacity,Solar,9/13/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-637/AH1-637_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-637/AH1-637_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-469,TC2,Decision Point 1,Westmoreland - Oak Grove 230 kV,,Invenergy Solar Project Development LLC,VA,Westmoreland,Withdrawn,Generation Interconnection,Dominion,80.00,80.00,48.00,0.00,CAPACITY_RESOURCE,Solar,3/31/2021,12/31/2030,,,,,11/25/2025,12/4/2025,CMN,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-469/AG2-469_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-753,TC2,RRI APPLICATION REVIEW,,,"Calpine Mid-Atlantic Development, LLC",WV,Marshall,Withdrawn,Generation Interconnection,AEP,455.00,455.00,396.00,,Capacity,Natural Gas,,9/13/2019,,,,,5/5/2025,5/2/2025,Queue Not Required,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-188,TC2,PHASE 2,Pigeon Creek 138 kV,,"Twisted Gun Solar, LLC",WV,Mingo,Active,Generation Interconnection,AEP,140.00,140.00,84.00,,Capacity,Solar,8/31/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-188/AH1-188_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-188/AH1-188_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-354,TC2,APPLICATION REVIEW,Ragland - Grant Branch 138 kV,,Mountaineer Solar LLC,WV,Mingo,Withdrawn,Generation Interconnection,AEP,100.00,100.00,72.92,,Capacity,"Solar,Storage,Hybrid",3/26/2021,9/30/2024,,,,,2/6/2025,2/6/2025,Customer Initiated Withdrawal,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-440,TC2,PHASE 2,Twittys Creek - Madisonville 115 kV,,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Charlotte,Active,Generation Interconnection,Dominion,75.00,75.00,45.00,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-440/AG2-440_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-440/AG2-440_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-441,TC2,PHASE 2,Twittys Creek - Madisonville 115 kV,,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Charlotte,Active,Generation Interconnection,Dominion,188.00,113.00,67.80,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-441/AG2-441_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-441/AG2-441_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-442,TC2,PHASE 2,Twittys Creek - Madisonville 115 kV,,Taro Solar LLC,VA,Charlotte,Active,Generation Interconnection,Dominion,140.00,140.00,84.00,,Capacity,Solar,3/30/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-442/AG2-442_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-442/AG2-442_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-077,TC2,PHASE 2,Clover-Rawlings 500 kV,,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Charlotte,Active,Generation Interconnection,Dominion,700.00,200.00,120.00,,Capacity,Solar,1/19/2021,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-077/AG2-077_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AG2-077/AG2-077_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF2-222,TC1,FINAL AGREEMENT,Madisonville DP-Twitty's Creek 115 kV,Courthouse Solar,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Charlotte,EP,Generation Interconnection,Dominion,167.00,167.00,100.00,,Capacity,Solar,3/25/2020,3/1/2031,,3/1/2031,11/15/2027,12/30/2027,4/8/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF2-222/AF2-222_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF2-222/AF2-222_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF2-222/AF2-222_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AF2-222/AF2-222_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/af2_222_gia.pdf,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/csa/af2_222_csa.pdf,Posted,,,,,,
AG1-272,TC1,PHASE 2,Twitty's Creek 115 kV,,CV-Tollhouse LLC,VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,20.00,20.00,6.00,,Capacity,"Solar,Storage,Hybrid",9/29/2020,3/1/2022,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-272/AG1-272_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-272/AG1-272_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-273,TC1,PHASE 2,Twitty's Creek 115 kV,,CV-Tollhouse LLC,VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,20.00,20.00,6.00,,Capacity,"Solar,Storage,Hybrid",9/28/2020,6/1/2022,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-273/AG1-273_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-273/AG1-273_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-274,TC1,PHASE 2,Twitty's Creek 115 kV,,CV-Tollhouse LLC,VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,20.00,20.00,6.00,,Capacity,"Solar,Storage,Hybrid",9/28/2020,6/1/2022,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-274/AG1-274_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-274/AG1-274_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-285,TC1,FINAL AGREEMENT,Chase City-Central 115 kV,Quarter Horse Solar,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Charlotte,EP,Generation Interconnection,Dominion,125.00,125.00,75.00,,Capacity,Solar,9/28/2020,4/30/2031,,4/30/2031,3/1/2031,3/1/2031,3/11/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-285/AG1-285_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-285/AG1-285_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-285/AG1-285_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AG1-285/AG1-285_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/ag1_285_gia.pdf,Posted,,Not Started,,,,,,
AG1-185,TC1,PHASE 1,Pamplin-Chase City 115 kV,,"Drakes Branch Solar, LLC",VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,150.00,0.00,48.91,,Capacity,Storage,9/17/2020,6/30/2023,,,,,6/27/2024,6/24/2024,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-185/AG1-185_imp_PHASE_1.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-181,TC1,PHASE 1,Pamplin-Chase City 115 kV,,"Drakes Branch Solar, LLC",VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,150.00,150.00,101.09,,Capacity,Solar,9/17/2020,6/30/2023,,,,,6/27/2024,6/24/2024,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-181/AG1-181_imp_PHASE_1.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG1-384,TC1,PHASE 2,Twitty's Creek 115 kV,,CV-Tollhouse LLC,VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,20.00,20.00,6.00,,Capacity,"Solar,Storage,Hybrid",9/30/2020,6/1/2022,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-384/AG1-384_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-384/AG1-384_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-215,TC2,Decision Point 1,Central VA-Twitty 115 kV,,Mountain Pine Chase City LLC,VA,Charlotte,Withdrawn,Generation Interconnection,Dominion,31.50,31.50,18.90,0.00,CAPACITY_RESOURCE,"Solar,Storage,Hybrid",9/9/2021,11/30/2028,,,,,,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-215/AH1-215_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AF1-278,TC1,PHASE 1,Lewis Run-Pierce Brook 3 230 kV,,"McKean Solar, LLC",PA,Mc Kean,Withdrawn,Generation Interconnection,PENELEC,280.00,80.00,53.44,,Capacity,Solar,9/30/2019,6/29/2024,,,,,6/24/2024,6/21/2024,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF1-278/AF1-278_imp_PHASE_1.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-666,TC2,PHASE 2,Flemingsburg - Spurlock 138 kV,,"Fleming Solar, LLC",KY,Fleming,Active,Generation Interconnection,EKPC,80.00,80.00,48.00,,Capacity,Solar,9/30/2019,,,,,,5/14/2026,,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-666/AH1-666_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-666/AH1-666_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AF1-233,TC1,FINAL AGREEMENT,Flemingsburg – Spurlock 138kV,Fleming Solar,"AEUG Fleming Solar, LLC",KY,Fleming,EP,Generation Interconnection,EKPC,188.50,188.50,113.10,,Capacity,Solar,9/27/2019,3/31/2029,,3/31/2029,3/1/2029,11/26/2029,2/9/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AF1-233/AF1-233_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AF1-233/AF1-233_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AF1-233/AF1-233_imp_PHASE_3.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/FINAL/AF1-233/AF1-233_imp_FINAL.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/gia/af1_233_gia.pdf,Posted,,Not Started,,,,,,
AH1-665,TC2,PHASE 2,Goddard-Plumsville 138 kV II,,Hummingbird Energy LLC,KY,Fleming,Active,Generation Interconnection,EKPC,180.00,80.00,53.50,,Capacity,Solar,1/23/2019,,,,,,5/14/2026,,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-665/AH1-665_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-665/AH1-665_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-664,TC2,PHASE 2,Goddard-Plumville 138 kV,,Hummingbird Energy LLC,KY,Fleming,Active,Generation Interconnection,EKPC,100.00,100.00,66.80,,Capacity,Solar,9/24/2018,,,,,,5/14/2026,,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-664/AH1-664_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-664/AH1-664_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-429,TC2,PHASE 1,Flemingsburg - Spurlock 138 kV,,"ACE Development Company, LLC",KY,Fleming,Withdrawn,Generation Interconnection,EKPC,90.00,90.00,54.00,,Capacity,Solar,9/10/2021,9/1/2026,,,,,10/31/2025,7/3/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-034,TC2,Decision Point 1,Patton Road Junction - Summer Shade 69 kV,Scotland Solar,"Scotland Solar, LLC",KY,Barren,Withdrawn,Generation Interconnection,EKPC,100.00,100.00,70.00,0.00,CAPACITY_RESOURCE,Solar,6/14/2021,12/31/2029,,,,,11/11/2025,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-034/AH1-034_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AG1-070,TC1,PHASE 3,Bon Ayr 69 kV,Wood Duck 100 MW,Wood Duck Solar LLC,KY,Barren,Withdrawn,Generation Interconnection,EKPC,45.00,45.00,32.70,,Capacity,Solar,7/30/2020,6/1/2024,,,,,11/3/2025,11/3/2025,Customer Initiated Withdrawal,,Not Applicable,,Not Applicable,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-070/AG1-070_imp_PHASE_3.htm,Posted,,Not Started,,Not Started,,Not Started,,,,,,
AG1-071,TC1,PHASE 3,Bon Ayr 69 kV,Wood Duck 100 MW,Wood Duck Solar LLC,KY,Barren,Withdrawn,Generation Interconnection,EKPC,100.00,55.00,37.50,,Capacity,Solar,7/30/2020,6/1/2024,,,,,11/3/2025,11/3/2025,Customer Initiated Withdrawal,,Not Applicable,,Not Applicable,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-071/AG1-071_imp_PHASE_3.htm,Posted,,Not Started,,Not Started,,Not Started,,,,,,
AG1-154,TC1,PHASE 3,Ladysmith CT 230 kV,Ladysmith Battery Storage,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Caroline,Withdrawn,Generation Interconnection,Dominion,50.00,50.00,20.00,,Capacity,Storage,9/10/2020,12/1/2023,,,,,11/4/2025,11/3/2025,Customer Initiated Withdrawal,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-154/AG1-154_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-154/AG1-154_imp_PHASE_2.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_3/AG1-154/AG1-154_imp_PHASE_3.htm,Posted,,Not Started,,Not Started,,Not Started,,,,,,
AG1-412,TC1,PHASE 2,Ladysmith CT-Mine Road 230 kV,,"Matta Grid, LLC",VA,Caroline,Withdrawn,Generation Interconnection,Dominion,200.00,200.00,80.00,,Capacity,Storage,9/30/2020,12/1/2023,,,,,1/27/2025,1/22/2025,Customer Milestone Not Met,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_1/AG1-412/AG1-412_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC1/PHASE_2/AG1-412/AG1-412_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AG2-320,TC2,Decision Point 1,Ladysmith 230 kV,,"Ladysmith Storage, LLC",VA,Caroline,Withdrawn,Generation Interconnection,Dominion,150.00,150.00,105.00,0.00,CAPACITY_RESOURCE,Storage,3/24/2021,7/1/2031,,,,,9/2/2025,12/2/2025,CIW,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AG2-320/AG2-320_imp_PHASE_1.htm,Posted,,Not Required,,Not Required,,Not Required,,Not Started,,Not Started,,,,,,
AH1-222,TC2,PHASE 1,Ladysmith CT 230 kV,,Virginia Electric and Power Company,VA,Caroline,Withdrawn,Generation Interconnection,Dominion,50.00,0.00,30.00,,Capacity,Storage,9/8/2021,12/1/2023,,,,,10/31/2025,4/29/2025,Customer Initiated Withdrawal,,Not Specified,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-626,TC2,APPLICATION REVIEW,Ladysmith 230 kV,,Idemitsu Renewables America Development LLC,VA,Caroline,Withdrawn,Generation Interconnection,Dominion,62.50,62.50,62.50,,Capacity,Storage,9/10/2021,3/21/2025,,,,,1/14/2025,1/14/2025,Customer Milestone Not Met,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-627,TC2,APPLICATION REVIEW,Ladysmith 230 kV II,,Idemitsu Renewables America Development LLC,VA,Caroline,Withdrawn,Generation Interconnection,Dominion,125.00,62.50,62.50,,Capacity,Storage,9/10/2021,3/21/2025,,,,,1/14/2025,1/14/2025,Customer Milestone Not Met,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-694,TC2,PHASE 2,Ladysmith CT 230 kV,,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Caroline,Active,Generation Interconnection,Dominion,190.00,0.00,18.00,,Capacity,Natural Gas,4/8/2025,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-694/AH1-694_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-694/AH1-694_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
AH1-691,TC2,PHASE 2,Ladysmith CT 230 kV,,Virginia Electric and Power Company (d/b/a Dominion Energy Virginia),VA,Caroline,Active,Generation Interconnection,Dominion,209.00,0.00,26.00,,Capacity,Natural Gas,4/8/2025,,,,,,5/14/2026,,,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_1/AH1-691/AH1-691_imp_PHASE_1.htm,Posted,https://www.pjm.com//pjmfiles/pub/planning/project-queues/TC2/PHASE_2/AH1-691/AH1-691_imp_PHASE_2.htm,Posted,,Not Started,,Not Started,,Not Started,,Not Started,,,,,,
