Project ID,ISO,Status,Queue Date,Withdrawn Date,Proposed Date,State,County,Zone,MW Capacity,Fuel Type,Transmission Owner,Service Type,Study Cycle,Study Group,Name,Study Phase,POI Name,Developer,Done Date,POI,Completion Probability,Latitude,Longitude,Screening Started Date,Screening Complete Date,FIS Requested Date,FIS Approved Date,IA Signed Date,Construction Start Date,Construction End Date,Approved Energization Date,Approved Sync Date,Latest Milestone,Latest Milestone Date,Milestones
GEN-2025-SR22,SPP,Done,2025-06-12 00:00:00,,,OK,Harrah,,100.00,Thermal,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR21,SPP,Active,2025-06-12 00:00:00,,,OK,Tulsa,,100.00,Thermal,AEP,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR20,SPP,Active,2025-06-12 00:00:00,,,NE,Omaha,,100.00,Thermal,OPPD,ERIS,Surplus,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR2,SPP,Active,2025-05-05 00:00:00,,,TX,Hansford County,,67.20,Wind,SPS,ERIS,Surplus,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR19,SPP,Done,2025-06-12 00:00:00,,,OK,Chouteau,,100.00,Thermal,GRDA,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR18,SPP,Active,2025-06-12 00:00:00,,,MO,Indepedence,,50.00,Thermal,INDN,ERIS,Surplus,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR17,SPP,Active,2025-06-06 00:00:00,,,OK,Duncan,,200.00,Storage,AEP,ERIS/NRIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR16,SPP,Active,2025-06-05 00:00:00,,,KS,Oxford,,300.00,Storage,WERE,ERIS,Surplus,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR15,SPP,Active,2025-05-31 00:00:00,,,OK,Newcastle,,125.00,Thermal,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR14,SPP,Active,2025-05-31 00:00:00,,,OK,Oklahoma City,,183.00,Storage,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR13,SPP,Active,2025-05-31 00:00:00,,,OK,Konawa,,130.00,Thermal,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR12,SPP,Active,2025-05-31 00:00:00,,,OK,Red Rock,,116.00,Storage,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR11,SPP,Active,2025-05-31 00:00:00,,,OK,Red Rock,,112.00,Storage,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR10,SPP,Active,2025-05-31 00:00:00,,,OK,Konawa,,238.00,Thermal,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-SR1,SPP,Active,2025-04-04 00:00:00,,,MO,Clinton,,400.00,Storage,KCPL,ERIS/NRIS,Surplus,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2025-GR6,SPP,Active,2025-11-07 00:00:00,,,TX,Dimmit,,300.00,Wind,SPS,ERIS,Replacement,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-GR4,SPP,Active,2025-10-06 00:00:00,,,SD,Plankinton,,10.80,Wind,WAPA,ERIS/NRIS,Replacement,01 NORTH,,,,,,,,,,,,,,,,,,,,,
GEN-2025-GR2,SPP,Active,2025-06-30 00:00:00,,,NM,Elida,,120.00,Wind,SPS,ERIS,Replacement,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2025-GR1,SPP,Done,2024-12-17 00:00:00,,,OK,Medford,,300.00,Wind,OG&E,ERIS,Replacement,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR9,SPP,Done,2024-01-26 00:00:00,,,OK,Beaver County,,150.00,Storage,OG&E,ERIS,Surplus,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR8,SPP,Active,2024-04-03 00:00:00,,,NE,Greely County,,70.00,Storage,NPPD,ERIS,Surplus,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR7,SPP,Done,2024-01-26 00:00:00,,,OK,Beaver County,,200.00,Solar,OG&E,ERIS,Surplus,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR6,SPP,Done,2024-02-20 00:00:00,,,OK,Johnston County,,200.00,Storage,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR5,SPP,Done,2024-02-07 00:00:00,,,OK,Drumright,,176.90,Storage,OG&E,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR3,SPP,Done,2024-02-01 00:00:00,,,OK,Lincoln County,,72.50,Storage,OG&E,ERIS/NRIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR2,SPP,Done,2024-02-06 00:00:00,,,AR,Franklin County,,72.50,Storage,OG&E,ERIS/NRIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR17,SPP,Done,2024-12-26 00:00:00,,,OK,Kay,,50.00,Storage,OG&E,ERIS/NRIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR16,SPP,Active,2024-12-03 00:00:00,,,OK,Oologah,,100.00,Storage,AEP,ERIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR15,SPP,Active,2024-10-24 00:00:00,,,TX,Yoakum,,300.00,Storage,SPS,ERIS,Surplus,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR14,SPP,Done,2024-07-08 00:00:00,,,NM,Lea County,,36.00,Storage,Xcel/SPS,ERIS,Surplus,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR11,SPP,Done,2024-05-07 00:00:00,,,OK,Garfield,,200.00,Storage,OGE,ERIS/NRIS,Surplus,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-SR10,SPP,Active,2024-04-22 00:00:00,,,NE,Lancaster,,80.00,Storage,NPPD,ERIS/NRIS,Surplus,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-GR6,SPP,Done,2024-07-25 00:00:00,,,OK,Newkirk,,300.00,Wind,OG&E,ERIS,Replacement,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-GR5,SPP,Done,2024-08-02 00:00:00,,,OK,Chouteau,,594.00,Hybrid,GRDA,ERIS,Replacement,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-GR4,SPP,Done,2024-07-25 00:00:00,,,KS,Riverton,,27.14,Thermal,EDE,ERIS,Replacement,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-GR3,SPP,Done,2024-06-07 00:00:00,,,NM,Lea County,,196.00,Solar,Xcel/SPS,ERIS,Replacement,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-GR1,SPP,Done,2024-01-08 00:00:00,,,OK,Harrah,,492.00,Thermal,OG&E,ERIS,Replacement,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-379,SPP,Active,2025-03-01 00:00:00,,2030-05-01 00:00:00,LA,Bossier Parish,,1350.00,Thermal,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-377,SPP,Active,2025-03-01 00:00:00,,2030-01-05 00:00:00,TX,Harrison,,1350.00,Thermal,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-376,SPP,Active,2025-03-01 00:00:00,,2028-08-15 00:00:00,TX,Sabine,,142.18,Solar,ETEC,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-374,SPP,Active,2025-03-01 00:00:00,,2030-03-31 00:00:00,NE,Scotts Bluff,,225.00,Solar,BEPC,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-373,SPP,Active,2025-03-01 00:00:00,,2029-06-30 00:00:00,OK,Choctaw,,100.00,Hybrid,WFEC,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-372,SPP,Active,2025-03-01 00:00:00,,2027-12-01 00:00:00,NE,Douglas,,250.00,Storage,OPPD,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-370,SPP,Active,2025-03-01 00:00:00,,2028-12-01 00:00:00,MO,Clay,,250.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-362,SPP,Active,2025-03-01 00:00:00,,2029-02-28 00:00:00,OK,Grady,,120.00,Hybrid,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-361,SPP,Active,2025-03-01 00:00:00,,2029-02-28 00:00:00,OK,Lincoln,,80.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-360,SPP,Active,2025-03-01 00:00:00,,2029-02-28 00:00:00,OK,Konawa,,160.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-352,SPP,Active,2025-03-01 00:00:00,,2030-07-30 00:00:00,MO,Jackson,,199.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-344,SPP,Active,2025-03-01 00:00:00,,2030-08-01 00:00:00,OK,Lincoln,,200.00,Wind,OGE/AEP,ERIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-343,SPP,Active,2025-03-01 00:00:00,,2029-12-01 00:00:00,TX,Harrison,,235.00,Thermal,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-341,SPP,Active,2025-03-01 00:00:00,,2030-11-11 00:00:00,OK,Pittsburgh,,1045.00,Thermal,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-340,SPP,Active,2025-03-01 00:00:00,,2030-12-01 00:00:00,OK,Creek,,1400.00,Thermal,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-339,SPP,Active,2025-03-01 00:00:00,,2029-03-01 00:00:00,KS,Lavenworth ,,300.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-338,SPP,Active,2025-03-01 00:00:00,,2030-03-31 00:00:00,OK,Johnston ,,350.00,Solar,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-336,SPP,Active,2025-03-01 00:00:00,,2028-10-30 00:00:00,TX,Yoakum,,300.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-334,SPP,Active,2025-03-01 00:00:00,,2029-03-01 00:00:00,OK,Kay,,103.00,Thermal,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-333,SPP,Active,2025-03-01 00:00:00,,2027-02-01 00:00:00,OK,Oklahoma ,,100.00,Storage,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-330,SPP,Active,2025-03-01 00:00:00,,2027-07-01 00:00:00,KS,Butler,,225.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-329,SPP,Active,2025-03-01 00:00:00,,2027-07-01 00:00:00,ND,Williams,,200.00,Storage,MWEC,ERIS/NRIS,DISIS-2024-001,01 NORTH,,,,,,,,,,,,,,,,,,,,,
GEN-2024-327,SPP,Active,2025-03-01 00:00:00,,2027-07-01 00:00:00,ND,Ward,,200.00,Storage,CPEC,ERIS/NRIS,DISIS-2024-001,01 NORTH,,,,,,,,,,,,,,,,,,,,,
GEN-2024-323,SPP,Active,2025-03-01 00:00:00,,2029-01-02 00:00:00,OK,Choctaw,,356.80,Thermal,ITCGP,ERIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-321,SPP,Active,2025-03-01 00:00:00,,2029-03-22 00:00:00,OK,Seminole,,493.00,Thermal,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-320,SPP,Active,2025-03-01 00:00:00,,2028-05-31 00:00:00,KS,Wyandotte,,199.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-319,SPP,Active,2025-03-01 00:00:00,,2028-05-31 00:00:00,KS,Wyandotte,,199.00,Storage,KACY,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-318,SPP,Active,2025-03-01 00:00:00,,2028-05-31 00:00:00,OK,Tulsa,,199.00,Storage,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-317,SPP,Active,2025-03-01 00:00:00,,2030-05-01 00:00:00,TX,Cottle,,250.00,Solar,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-311,SPP,Active,2025-03-01 00:00:00,,2030-09-01 00:00:00,NM,Chaves,,225.00,Solar,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-310,SPP,Active,2025-03-01 00:00:00,,2030-09-01 00:00:00,NM,Chaves,,75.00,Storage,SPS,ERIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-304,SPP,Active,2025-03-01 00:00:00,,2029-11-15 00:00:00,NM,Roosevelt,,500.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-303,SPP,Active,2025-03-01 00:00:00,,2029-11-15 00:00:00,NM,Roosevelt,,500.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-299,SPP,Active,2025-03-01 00:00:00,,2031-08-01 00:00:00,OK,Oklahoma ,,744.00,Thermal,OGE,ERIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-297,SPP,Active,2025-03-01 00:00:00,,2030-03-31 00:00:00,OK,McIntosh,,167.00,Solar,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-296,SPP,Active,2025-03-01 00:00:00,,2030-03-31 00:00:00,OK,McIntosh,,167.00,Solar,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-295,SPP,Active,2025-03-01 00:00:00,,2029-12-10 00:00:00,NM,Eddy,,115.00,Storage,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-294,SPP,Active,2025-03-01 00:00:00,,2030-06-30 00:00:00,OK,Mayes,,500.00,Hybrid,GRDA,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-293,SPP,Active,2025-03-01 00:00:00,,2032-08-01 00:00:00,OK,Oklahoma ,,248.00,Thermal,OGE,ERIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-287,SPP,Active,2025-03-01 00:00:00,,2030-09-15 00:00:00,KS,Crawford,,199.80,Solar,NEETSW,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-286,SPP,Active,2025-03-01 00:00:00,,2030-08-01 00:00:00,OK,La Flore,,136.00,Thermal,OGE,ERIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-281,SPP,Active,2025-03-01 00:00:00,,2029-09-03 00:00:00,NM,Lea,,250.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-280,SPP,Active,2025-03-01 00:00:00,,2029-09-03 00:00:00,TX,Andrews,,350.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-277,SPP,Active,2025-03-01 00:00:00,,2030-08-31 00:00:00,KS,Shawnee,,135.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-276,SPP,Active,2025-03-01 00:00:00,,2030-08-31 00:00:00,KS,Shawnee,,135.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-268,SPP,Active,2025-03-01 00:00:00,,2030-10-01 00:00:00,OK,Muskogee,,390.00,Solar,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-265,SPP,Active,2025-03-01 00:00:00,,2029-09-01 00:00:00,NM,Lea,,155.00,Hybrid,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-261,SPP,Active,2025-03-01 00:00:00,,2029-09-01 00:00:00,NM,Lea,,140.00,Hybrid,LCEC,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-260,SPP,Active,2025-03-01 00:00:00,,2029-09-30 00:00:00,MO,Buchan,,199.80,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-259,SPP,Active,2025-03-01 00:00:00,,2029-08-01 00:00:00,MO,Barton,,199.80,Hybrid,EMDE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-258,SPP,Active,2025-03-01 00:00:00,,2030-08-15 00:00:00,KS,Allen,,300.00,Wind,NEETSW,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-255,SPP,Active,2025-03-01 00:00:00,,2027-11-30 00:00:00,OK,Oklahoma ,,300.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-254,SPP,Active,2025-03-01 00:00:00,,2027-11-30 00:00:00,OK,Canadian,,300.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-253,SPP,Active,2025-03-01 00:00:00,,2027-11-30 00:00:00,KS,Leavenworth,,300.00,Hybrid,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-252,SPP,Active,2025-03-01 00:00:00,,2027-11-30 00:00:00,OK,Canadian,,300.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-249,SPP,Active,2025-03-01 00:00:00,,2031-01-01 00:00:00,KS,Pottawatomie,,721.20,Thermal,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-241,SPP,Active,2025-03-01 00:00:00,,2028-09-15 00:00:00,TX,Bowie,,100.00,Solar,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-240,SPP,Active,2025-03-01 00:00:00,,2029-09-15 00:00:00,OK,Nowata,,150.00,Wind,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-239,SPP,Active,2025-03-01 00:00:00,,2029-09-15 00:00:00,OK,Canadian,,200.00,Storage,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-236,SPP,Active,2025-03-01 00:00:00,,2029-09-03 00:00:00,OK,Okfuskee,,241.40,Wind,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-235,SPP,Active,2025-03-01 00:00:00,,2029-09-03 00:00:00,OK,Payne,,250.00,Wind,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-234,SPP,Active,2025-03-01 00:00:00,,2029-09-15 00:00:00,NE,Burt,,200.00,Solar,OPPD,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-232,SPP,Active,2025-03-01 00:00:00,,2029-09-15 00:00:00,TX,Houston,,250.00,Solar,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-221,SPP,Active,2025-03-01 00:00:00,,2030-02-01 00:00:00,NM,Roosevelt,,400.00,Wind,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-220,SPP,Active,2025-03-01 00:00:00,,2030-02-01 00:00:00,LA,Caddo Parish,,55.00,Hybrid,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-219,SPP,Active,2025-03-01 00:00:00,,2030-02-01 00:00:00,OK,Murray ,,160.00,Hybrid,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-215,SPP,Active,2025-03-01 00:00:00,,2029-03-02 00:00:00,KS,Aurora,,300.00,Hybrid,ITCGP,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-213,SPP,Active,2025-03-01 00:00:00,,2034-07-01 00:00:00,NE,Cass,,360.00,Thermal,OPPD,ERIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-212,SPP,Active,2025-03-01 00:00:00,,2034-07-01 00:00:00,NE,Cass,,303.00,Thermal,OPPD,ERIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-211,SPP,Active,2025-03-01 00:00:00,,2034-07-01 00:00:00,NE,Cass,,303.00,Thermal,OPPD,ERIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-207,SPP,Active,2025-03-01 00:00:00,,2029-05-01 00:00:00,MO,Missouri ,,778.60,Thermal,City of Independence MO,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-206,SPP,Active,2025-03-01 00:00:00,,2026-05-01 00:00:00,MO,Missouri ,,226.30,Thermal,City of Independence MO,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-205,SPP,Active,2025-03-01 00:00:00,,2029-03-02 00:00:00,KS,Stafford,,155.00,Hybrid,SUNC,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-204,SPP,Active,2025-03-01 00:00:00,,2029-12-10 00:00:00,OK,Bryan,,100.00,Storage,OGE,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-181,SPP,Active,2025-03-01 00:00:00,,2028-10-15 00:00:00,MO,Greene,,199.00,Storage,SPRM,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-178,SPP,Active,2025-03-01 00:00:00,,2028-10-15 00:00:00,TX,Harrison,,199.00,Storage,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-177,SPP,Active,2025-03-01 00:00:00,,2028-10-15 00:00:00,LA,Bossier Parish,,199.00,Storage,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-173,SPP,Active,2025-03-01 00:00:00,,2028-02-17 00:00:00,NE,Lancaster,,200.00,Storage,NPPD,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-171,SPP,Active,2025-03-01 00:00:00,,2028-02-17 00:00:00,OK,Tulsa,,250.00,Storage,GRDA,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-170,SPP,Active,2025-03-01 00:00:00,,2028-02-17 00:00:00,MO,Cass,,280.00,Storage,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-168,SPP,Active,2025-03-01 00:00:00,,2033-10-03 00:00:00,NE,Fillmore,,200.00,Solar,NPPD,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-166,SPP,Active,2025-03-01 00:00:00,,2029-10-16 00:00:00,KS,Sedgwick,,200.00,Hybrid,WERE,ERIS/NRIS,DISIS-2024-001,03 CENTRAL,,,,,,,,,,,,,,,,,,,,,
GEN-2024-162,SPP,Active,2025-03-01 00:00:00,,2029-10-16 00:00:00,NE,Dakota,,110.00,Hybrid,NPPD,ERIS/NRIS,DISIS-2024-001,02 NEBRASKA,,,,,,,,,,,,,,,,,,,,,
GEN-2024-159,SPP,Active,2025-03-01 00:00:00,,2029-06-30 00:00:00,NM,Roosevelt,,300.00,Solar,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-154,SPP,Active,2025-03-01 00:00:00,,2029-06-30 00:00:00,OK,Beckham,,200.00,Solar,AEP,ERIS/NRIS,DISIS-2024-001,04 SOUTHEAST,,,,,,,,,,,,,,,,,,,,,
GEN-2024-145,SPP,Active,2025-03-01 00:00:00,,2032-10-01 00:00:00,TX,Dallam,,250.00,Wind,SPS,ERIS/NRIS,DISIS-2024-001,05 SOUTHWEST,,,,,,,,,,,,,,,,,,,,,
