Project ID,ISO,Queue Date,Status,County,State,POI Name,MW Capacity,Fuel Type,Proposed Date,Transmission Owner,Study Cycle,Study Group,Service Type,Done Date
J4060,MISO,2025-08-20 04:00:00+00:00,Withdrawn,McLeod,MN,Blue Lake - MCLEOD (GRE) 230.0kV,129.00,Storage,2030-12-01 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2025,West,NRIS,
J4058,MISO,2025-08-22 04:00:00+00:00,Active,Huron,MI,WYATT,250.00,Storage,2028-06-01 04:00:00+00:00,ITC,DPP-2026,East (ITC),NRIS,
J4059,MISO,2025-08-20 04:00:00+00:00,Active,McLeod,MN,Blue Lake - MCLEOD (GRE) 230.0kV,129.00,Solar,2030-12-01 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2025,West,NRIS,
S1078,MISO,2025-02-18 05:00:00+00:00,Active,Rock,MN,Magnolia,72.00,Storage,2027-06-15 04:00:00+00:00,ITC MIDWEST,,,SIS,
S1110,MISO,2025-08-22 04:00:00+00:00,Active,Chisago,MN,CHISAGO COUNTY,100.00,Storage,2027-02-01 05:00:00+00:00,NORTHERN STATES POWER COMPANY,,,SIS,
J4088,MISO,2025-10-06 04:00:00+00:00,Active,Lee,AR,Wheatley 500 kV Switching Station (being built by J1710 & J1820),340.00,Hybrid,2028-03-01 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2025,South,NRIS,
J4089,MISO,2025-10-07 04:00:00+00:00,Withdrawn,Freeborn,MN,Hayward,250.00,Storage,2029-06-01 04:00:00+00:00,ITC MIDWEST,DPP-2026,West,NRIS,
J4090,MISO,2025-10-07 04:00:00+00:00,Withdrawn,Schuyler,MO,Other_,200.00,Solar,2030-06-30 04:00:00+00:00,ITC MIDWEST,DPP-2026,Central,NRIS,
J4091,MISO,2025-10-06 04:00:00+00:00,Withdrawn,Otter Tail,MN,ALEXANDRIA - BISON 345.0kV,295.00,Solar,2030-06-30 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2025,West,NRIS,
J4092,MISO,2025-10-07 04:00:00+00:00,Active,Beauregard,LA,Deridder - Longville 138.0kV,200.00,Solar,2030-01-01 05:00:00+00:00,CLECO POWER LLC,DPP-2026,South,NRIS,
J4115,MISO,2025-10-06 04:00:00+00:00,Active,Fond du Lac,WI,South Fond du Lac - Fitzgerald 345.0kV,525.00,Thermal,2028-06-30 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2025,East (ATC),NRIS,
J4116,MISO,2025-10-06 04:00:00+00:00,Active,Walworth,WI,Sugar Creek 345 kV,950.00,Thermal,2030-12-31 05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2025,East (ATC),NRIS,
J4161,MISO,2025-09-26 04:00:00+00:00,Withdrawn,Watonwan,MN,Lakefield Generation SW - LAKEFIELD JCT 345.0kV,1000.00,Solar,2030-09-30 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2025,West,NRIS,
J4147,MISO,2025-10-03 04:00:00+00:00,Active,Clay,MN,ALEXANDRIA - BISON 345.0kV,245.00,Solar,2030-01-31 05:00:00+00:00,GREAT RIVER ENERGY,DPP-2025,West,ERIS,
J4190,MISO,2025-10-06 04:00:00+00:00,Withdrawn,Iberville,LA,WILLOW GLEN 230 SWYD,707.00,Thermal,2030-06-14 04:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2025,South,NRIS,
J4204,MISO,2025-12-03 19:39:47+00:00,Active,Marion,IL,South Belleville,200.00,Storage,2031-06-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2026,Central,NRIS,
J4162,MISO,2025-09-29 04:00:00+00:00,Withdrawn,Stearns,MN,Quarry - Alexandria 345.0kV,300.00,Storage,2028-04-03 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2025,West,NRIS,
S1126,MISO,2025-10-23 04:00:00+00:00,Active,Knox,IN,Edwardsport Station IGCC,50.00,Storage,2029-05-31 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",,,SIS,
J4173,MISO,2025-10-07 04:00:00+00:00,Active,Wapello,IA,Ottumwa Generating St. 161 kV,199.00,Storage,2028-12-31 05:00:00+00:00,ITC MIDWEST,DPP-2026,West,NRIS,
J4201,MISO,2025-09-30 04:00:00+00:00,Withdrawn,Beauregard,LA,Cole,250.00,Hybrid,2029-08-24 04:00:00+00:00,CLECO POWER LLC,DPP-2025,South,NRIS,
S1112,MISO,2025-08-11 04:00:00+00:00,Active,Pike,IN,Cato 138/69kV (facilities above 100kV),130.00,Storage,2027-09-30 04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,,,SIS,
J4174,MISO,2025-10-07 04:00:00+00:00,Active,Poinsett,AR,MARKED TREE,140.00,Storage,2030-06-30 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2026,South,NRIS,
J4170,MISO,2025-10-07 04:00:00+00:00,Active,Richland,ND,Hankinson - Wahpeton 230.0kV,172.00,Hybrid,2029-08-31 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2026,West,NRIS,
S1131,MISO,2025-11-11 05:00:00+00:00,Active,Perry,IL,7JORD - 7CMDR 345.0kV,200.00,Storage,2027-12-01 05:00:00+00:00,AMEREN ILLINOIS,,,SIS,
J3903,MISO,2025-02-19 05:00:00+00:00,Active,Mower,MN,North Austin - Adams (ITC) 161.0kV,185.00,Solar,2029-03-30 04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2025,West,ERIS,
J3936,MISO,2025-02-12 05:00:00+00:00,Active,Kenosha,WI,PARIS 345kV Substation,133.00,Thermal,2027-01-01 05:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2025,East (ATC),NRIS,
J3872,MISO,2025-01-27 05:00:00+00:00,Active,Wayne,MI,RIVER ROUGE,350.00,Storage,2029-01-05 05:00:00+00:00,ITC,DPP-2025,East (ITC),NRIS,
J3874,MISO,2024-12-19 05:00:00+00:00,Active,Union,AR,White Bluff EHV,770.00,Thermal,2028-11-01 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2025,South,ERIS,
J1950,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Gibson,IN,Francisco - Toyota 138kV,83.16,Solar,2025-10-01 04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,DPP-2021,Central,NRIS,
J2204,MISO,2021-10-29 04:00:00+00:00,Withdrawn,St. Clair,IL,DUPO FERRY,200.00,Storage,2024-09-30 04:00:00+00:00,AMEREN ILLINOIS,DPP-2021,Central,NRIS,
J2037,MISO,2021-07-20 04:00:00+00:00,Withdrawn,Olmsted,MN,Byron 345 kV Substation,200.00,Solar,2024-10-31 04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2021,West,NRIS,
J1981,MISO,2021-08-25 04:00:00+00:00,Withdrawn,Gibson,IN,Francisco - Toyota 138kV,15.00,Storage,2025-10-01 04:00:00+00:00,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,DPP-2021,Central,NRIS,
J2285,MISO,2021-07-14 04:00:00+00:00,Withdrawn,Polk,MN,Praire - Winger,45.00,Storage,2026-10-01 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2021,West,NRIS,
J1977,MISO,2021-08-17 04:00:00+00:00,Withdrawn,Washtenaw,MI,Trenton 120kV,50.00,Storage,2024-10-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J3716,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Holmes,MS,INDIANOLA 230/115 SUB - MCADAMS EHV 230.0kV,199.00,Solar,2028-07-03 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3717,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Yalobusha,MS,ENID - TILLATOBA 230.0kV,199.00,Solar,2028-07-03 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3738,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Vermilion,LA,Gueydan Entergy Power Station 69kV,65.00,Solar,2026-12-09 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2023,South,NRIS,
J3736,MISO,2024-04-17 04:00:00+00:00,Active,Osage,MO,LOOSE CREEK,100.00,Storage,2027-12-03 05:00:00+00:00,AMEREN MISSOURI,DPP-2023,Central,NRIS,
J3737,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Mills,IA,HASTINGS,100.00,Storage,2028-06-01 04:00:00+00:00,MIDAMERICAN ENERGY CO.,DPP-2023,West,NRIS,
J3595,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Sunflower,MS,INDIANOLA 230/115 SUB - TILLATOBA 230.0kV,230.00,Solar,2028-09-02 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3597,MISO,2024-04-18 04:00:00+00:00,Active,Lonoke,AR,WEST MEMPHIS EHV - KEO EHV 500.0kV,348.00,Wind,2028-04-01 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3594,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Jefferson Davis,LA,ELTON - COMPTON TAP 69.0kV,100.00,Solar,2026-12-30 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",DPP-2023,South,NRIS,
J3596,MISO,2024-04-19 04:00:00+00:00,Withdrawn,Harris,TX,BEVIL - CYPRESS 230.0kV,460.00,Solar,2029-07-02 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2025,South,NRIS,
J3637,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Otsego,MI,LIVINGSTON - TITTABAWASSEE 345.0kV,90.00,Thermal,2027-06-30 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3639,MISO,2024-04-17 04:00:00+00:00,Active,Columbia,WI,Columbia - Rockdale 345.0kV,250.00,Wind,2028-04-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2023,East (ATC),NRIS,
J3640,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Shiawassee,MI,NELSON ROAD - STYX 345.0kV,300.00,Wind,2028-04-01 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3638,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Dickinson,MI,Amberg - Plains 138.0kV,50.00,Storage,2028-10-16 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2023,East (ATC),NRIS,
J3641,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Dickinson,MI,Amberg - Plains 138.0kV,100.00,Solar,2028-10-16 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2023,East (ATC),NRIS,
J3642,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Dickinson,MI,Nordic,60.00,Solar,2028-10-16 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2023,East (ATC),NRIS,
J3636,MISO,2024-04-18 04:00:00+00:00,Active,Tuscola,MI,BAUER,150.00,Storage,2028-08-31 04:00:00+00:00,ITC,DPP-2023,East (ITC),NRIS,
J3666,MISO,2024-04-17 04:00:00+00:00,Active,Morgan,IN,Petersburg - Thompson 345.0kV,263.70,Thermal,2028-09-30 04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,DPP-2023,Central,NRIS,
J3667,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Dickey,ND,Other_,200.00,Wind,2028-12-31 05:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2023,West,NRIS,
J3668,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Cheboygan,MI,PORT CALCITE - RIGGSVILLE 138.0kV,100.00,Solar,2028-05-31 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3664,MISO,2024-04-15 04:00:00+00:00,Withdrawn,LaGrange,IN,Other_,80.00,Hybrid,2028-12-30 05:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,NRIS,
J3665,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Redwood,MN,Redwood Falls Tap - Redwood Falls West 115.0kV,100.00,Storage,2028-12-30 05:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2023,West,NRIS,
J3688,MISO,2024-04-17 04:00:00+00:00,Active,White,IN,Luse Road Substation,100.00,Storage,2028-09-30 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,NRIS,
J3689,MISO,2024-04-16 04:00:00+00:00,Withdrawn,Montgomery,IN,Other_,200.00,Storage,2028-09-30 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3685,MISO,2024-04-17 04:00:00+00:00,Active,Pike,IL,4HULL     - 4MEPPEN T 138.0kV,100.00,Solar,2028-09-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3686,MISO,2024-04-17 04:00:00+00:00,Active,Christian,IL,4AUSTIN - 4TAYLORVL 138.0kV,190.00,Solar,2028-09-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3687,MISO,2024-04-16 04:00:00+00:00,Active,Fayette,IL,4OTEGO - 4KINMUNDY 138.0kV,113.00,Solar,2027-07-23 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J1928,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Grant,WI,Hill Valley 345kV,100.00,Storage,2025-10-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,DPP-2021,East (ATC),NRIS,
J1941,MISO,2021-08-25 04:00:00+00:00,Withdrawn,Polk,MN,Crookston,60.00,Solar,2026-10-01 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2021,West,NRIS,
J1919,MISO,2021-08-24 04:00:00+00:00,Withdrawn,Ingham,MI,Oneida-Majestic 345 kV,132.00,Solar,2023-11-01 04:00:00+00:00,METC,DPP-2021,East (ITC),NRIS,
J2019,MISO,2021-08-27 04:00:00+00:00,Withdrawn,Rolette,ND,Rugby-Glenborough 230 kV Line,150.00,Wind,2025-02-17 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2021,West,NRIS,
J2110,MISO,2021-08-25 04:00:00+00:00,Withdrawn,Crittenden,AR,Gilmore 161kV,100.00,Solar,2025-09-16 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,ERIS,
J2111,MISO,2021-08-25 04:00:00+00:00,Withdrawn,Crittenden,AR,Marion to Marked Tree 161kV,100.00,Solar,2025-09-16 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2021,South,ERIS,
J3730,MISO,2024-04-18 04:00:00+00:00,Active,Macoupin,IL,MORO 345 kV Substation,305.00,Wind,2028-08-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,ERIS,
J3868,MISO,2024-12-02 05:00:00+00:00,Withdrawn,Sharp,AR,CAVE CITY,100.00,Solar,2029-06-01 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2025,South,NRIS,
J3869,MISO,2024-12-02 05:00:00+00:00,Withdrawn,Pike,MO,5PIKE 1 - 5CALUMET 161.0kV,150.00,Solar,2029-06-01 04:00:00+00:00,AMEREN MISSOURI,DPP-2025,Central,NRIS,
S1104,MISO,2025-07-28 04:00:00+00:00,Active,Fayette,IL,Ramsey,100.00,Storage,2026-06-30 04:00:00+00:00,AMEREN ILLINOIS,,,SIS,
J3790,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Lee,AR,MARIANNA - WEST HELENA 115.0kV,120.00,Solar,2028-01-01 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3788,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Grant,AR,AECC GRAPEVINE - CARTHAGE (AR) 115.0kV,100.00,Solar,2028-01-01 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,NRIS,
J3789,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Hancock,IN,FOUNTAINTOWN,77.00,Hybrid,2028-07-30 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3791,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Houston,MN,Caledonia,50.00,Storage,2028-05-07 04:00:00+00:00,SOUTHERN MINNESOTA MUNICIPAL POWER AGENCY,DPP-2023,West,NRIS,
J4238,MISO,2026-04-10 01:25:06+00:00,Active,,,,125.00,Other,2029-12-30 05:00:00+00:00,AMEREN ILLINOIS,DPP-2026,Central,NRIS,
J3739,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Warren,IL,138kV Line Tap Between Galesburg Monmouth Boulevard (BUS 348956) and Castro JCT (BUS 348917). Distan,200.00,Solar,2028-06-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3744,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Mason,MI,MICHIGAN POWER - PEREMARQUETTE 138.0kV,15.00,Thermal,1995-10-23 04:00:00+00:00,METC,DPP-2023,East (ITC),NRIS,
J3752,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Aitkin,MN,Cromwell (GRE) - Riverton 115kV,220.00,Solar,2028-10-01 04:00:00+00:00,MINNESOTA POWER INC.,DPP-2023,West,NRIS,
J3760,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Richland,LA,BAXTER WILSON SES SWYD - PERRYVILLE 500 SWYD 500.0kV,405.00,Solar,2028-09-30 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3762,MISO,2024-04-18 04:00:00+00:00,Active,Clay,MN,ALEXANDRIA - BISON 345.0kV,430.00,Solar,2028-08-01 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2023,West,NRIS,
J3768,MISO,2024-04-10 04:00:00+00:00,Withdrawn,Walker,TX,ROCKY CREEK,250.00,Solar,2028-08-01 04:00:00+00:00,"ENTERGY TEXAS, INC.",DPP-2023,South,NRIS,
J3759,MISO,2024-04-01 04:00:00+00:00,Withdrawn,Jasper,IL,Newton Switchyard,15.00,Solar,2027-04-30 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3284,MISO,2024-04-16 04:00:00+00:00,Withdrawn,Woodford,IL,Spring Bay,100.00,Storage,2028-06-30 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3285,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Vigo,IN,TH Pfizer Jct. - Worthington (HED),150.00,Solar,2028-09-30 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3288,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Carroll,IN,Kokomo Webster St.  - Walton 230.0kV,125.00,Hybrid,2028-01-01 05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3289,MISO,2024-04-17 04:00:00+00:00,Active,Sherburne,MN,ELK RIVER 14,60.00,Hybrid,2026-06-01 04:00:00+00:00,GREAT RIVER ENERGY,DPP-2023,West,NRIS,
J3290,MISO,2024-04-17 04:00:00+00:00,Withdrawn,White,IN,MAGNETATION,100.00,Storage,2028-09-15 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,NRIS,
J3291,MISO,2024-04-17 04:00:00+00:00,Active,LaGrange,IN,HIPLE,200.00,Storage,2028-09-15 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,NRIS,
J3292,MISO,2024-04-17 04:00:00+00:00,Active,Phillips,AR,RITCHIE SWYD - TARLETON 230.0kV,193.00,Wind,2028-03-01 05:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2023,South,ERIS,
J3673,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Newton,IN,GOODLAND - MORRISON DITCH 138.0kV,150.00,Solar,2028-04-01 04:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,ERIS,
J3675,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Greene,AR,SEDGEWICK SS - AECC LIGHT 115.0kV,100.00,Solar,2029-09-30 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2023,South,NRIS,
J3676,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Otsego,MI,Gaylord - Atlanta 138.0kV,93.00,Hybrid,2027-12-15 05:00:00+00:00,WOLVERINE POWER SUPPLY COOPERATIVE,DPP-2023,East (ITC),NRIS,
J3680,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Scott,MS,PELAHATCHIE,189.00,Hybrid,2028-11-15 05:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2023,South,NRIS,
J3681,MISO,2024-04-18 04:00:00+00:00,Active,McLean,IL,7CLINTON  - 7BROKAW 345.0kV,300.00,Wind,2028-04-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,ERIS,
J3678,MISO,2024-04-18 04:00:00+00:00,Withdrawn,Vermillion,IN,CAYUGA 345,300.00,Storage,2027-09-10 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J3679,MISO,2024-04-18 04:00:00+00:00,Active,LaPorte,IN,BABCOCK - STILLWELL 345.0kV,149.00,Solar,2028-01-31 05:00:00+00:00,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC,DPP-2023,Central,NRIS,
J3674,MISO,2024-04-17 04:00:00+00:00,Active,Jasper,IL,4NEWTON   - 4WISEMAN 138.0kV,100.00,Solar,2028-09-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2023,Central,NRIS,
J3677,MISO,2024-04-17 04:00:00+00:00,Withdrawn,Daviess,IN,Other_,148.00,Solar,2027-01-31 05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2023,Central,NRIS,
J2306,MISO,2021-07-21 04:00:00+00:00,Withdrawn,Perry,IL,Commodore-Jordan,150.00,Hybrid,2024-11-01 04:00:00+00:00,AMEREN ILLINOIS,DPP-2021,Central,NRIS,
J2256,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Humboldt,IA,Irvington - Webster 345kV Line,150.00,Wind,2024-09-15 04:00:00+00:00,MIDAMERICAN ENERGY CO.,DPP-2021,West,NRIS,
J1878,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Decatur,IN,HE Westport 138kV,145.00,Solar,2024-09-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2021,Central,NRIS,
J1879,MISO,2021-08-16 04:00:00+00:00,Withdrawn,Decatur,IN,HE Westport 138kV,43.50,Storage,2024-09-15 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2021,Central,NRIS,
J1968,MISO,2021-08-18 04:00:00+00:00,Withdrawn,Polk,MN,Crookston,30.00,Storage,2026-10-01 04:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2021,West,NRIS,
J3840,MISO,2024-12-31 05:00:00+00:00,Active,St. Landry,LA,Wells,300.00,Storage,2030-06-30 04:00:00+00:00,CLECO POWER LLC,DPP-2025,South,NRIS,
J4207,MISO,2025-12-20 03:36:16+00:00,Active,,,,100.00,Other,2030-06-30 04:00:00+00:00,METC,DPP-2026,East (ITC),NRIS,
J4206,MISO,2025-12-20 03:35:57+00:00,Active,,,,100.00,Other,2030-06-30 04:00:00+00:00,METC,DPP-2026,East (ITC),NRIS,
J4209,MISO,2025-12-20 03:34:56+00:00,Active,,,,100.00,Other,2030-06-30 04:00:00+00:00,METC,DPP-2026,East (ITC),NRIS,
S1148,MISO,2026-01-09 03:31:13+00:00,Active,Rock,,Magnolia,72.00,Other,2027-10-01 04:00:00+00:00,NORTHERN STATES POWER COMPANY,NO_CYCLE,NO_GROUP,SIS,
J4222,MISO,2026-03-11 20:22:09+00:00,Active,,,,300.00,Other,2029-04-03 04:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2026,Central,NRIS,
J4223,MISO,2026-03-11 20:22:10+00:00,Active,,,,250.00,Other,2029-04-03 04:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2026,East (ITC),NRIS,
S1158,MISO,2026-02-06 05:00:00+00:00,Active,Story,,Story County,150.00,Other,2028-06-01 04:00:00+00:00,AMERICAN TRANSMISSION COMPANY,,,SIS,
S1133,MISO,2026-02-11 05:00:00+00:00,Active,Sangamon,,343515 Chatham Main - 346555 North Aurburn (Ameren) 138.0kV,100.00,Other,2029-01-09 05:00:00+00:00,"ENTERGY LOUISIANA, LLC",,,SIS,
J4212,MISO,2026-02-18 07:21:38+00:00,Active,,,,150.00,Other,2030-01-06 05:00:00+00:00,ITC,DPP-2026,East (ITC),NRIS,
J4213,MISO,2026-02-18 03:20:21+00:00,Active,,,,350.00,Other,2031-06-30 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2026,South,NRIS,
J4231,MISO,2026-03-20 19:05:07+00:00,Active,Pike,,,400.00,Other,2031-06-30 04:00:00+00:00,INDIANAPOLIS POWER & LIGHT COMPANY,DPP-2026,Central,NRIS,
J4214,MISO,2026-02-18 02:43:26+00:00,Active,,,,500.00,Other,2031-06-30 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2026,South,NRIS,
J4215,MISO,2026-02-18 02:47:47+00:00,Active,,,,500.00,Other,2031-06-30 04:00:00+00:00,"ENTERGY ARKANSAS, LLC",DPP-2026,South,NRIS,
J3870,MISO,2024-12-23 05:00:00+00:00,Active,Vigo,IN,SUGAR CREEK,87.00,Thermal,2024-01-26 05:00:00+00:00,"DUKE ENERGY INDIANA, LLC",DPP-2025,Central,NRIS,
J4243,MISO,2026-06-08 02:28:38+00:00,Active,,,,100.00,Other,2031-10-01 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2026,South,NRIS,
J4244,MISO,2026-06-06 02:06:17+00:00,Active,,,,100.00,Other,2031-10-01 04:00:00+00:00,"ENTERGY MISSISSIPPI, LLC.",DPP-2026,South,NRIS,
J3233,MISO,2024-03-28 04:00:00+00:00,Active,Yellow Medicine,MN,Canby 115 kV Substation,140.00,Solar,2028-01-15 05:00:00+00:00,OTTER TAIL POWER COMPANY,DPP-2023,West,NRIS,
J3234,MISO,2024-03-28 04:00:00+00:00,Withdrawn,Carver,MN,ST BONIFACIUS,130.00,Storage,2028-01-15 05:00:00+00:00,GREAT RIVER ENERGY,DPP-2023,West,NRIS,
J3235,MISO,2024-03-28 04:00:00+00:00,Active,Benton,MN,Cherry Park Substation,250.00,Storage,2028-01-15 05:00:00+00:00,GREAT RIVER ENERGY,DPP-2023,West,NRIS,
J3236,MISO,2024-03-28 04:00:00+00:00,Active,Chisago,MN,Chisago County 115kV Substation,200.00,Storage,2028-01-15 05:00:00+00:00,NORTHERN STATES POWER COMPANY,DPP-2023,West,NRIS,
J3241,MISO,2024-04-15 04:00:00+00:00,Withdrawn,Lincoln,MS,ARLINGTON GOAB,200.00,Solar,2028-06-01 04:00:00+00:00,COOPERATIVE ENERGY,DPP-2023,South,NRIS,
J3253,MISO,2024-03-26 04:00:00+00:00,Withdrawn,Woodruff,AR,Bailey,150.00,Solar,2028-06-30 04:00:00+00:00,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,DPP-2023,South,NRIS,
